"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","projectId","basisOfRecord","individualCount","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","lastInterpreted","license","isSequenced","identifier","facts","relations","institutionKey","isInCluster","datasetName","recordedBy","identifiedBy","nucleotideSequence","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","http...unknown.org.localId","identifier.1","habitat","verbatimEventDate","http...unknown.org.crawl_attempt","locality","gbifID","language","collectionCode","occurrenceID","type","catalogNumber","institutionCode","name","elevation","elevationAccuracy","depth","depthAccuracy","modified","collectionKey","preparations","rightsHolder","institutionID","municipality","disposition","ownerInstitutionCode","occurrenceRemarks","collectionID","networkKeys","datasetID","otherCatalogNumbers","recordNumber","taxonID","identificationID","gadm","http...unknown.org.dateLastUpdated","http...unknown.org.declaredCount","http...unknown.org.code","http...unknown.org.conceptualSchema","http...unknown.org.maxSearchResponseRecords","nomenclaturalCode","identificationRemarks","previousIdentifications","locationID","dateIdentified"
"3799447891","Narcissus tortifolius Fern.Casas",37.13,-2.05,"cdc,gass84,iddativ","7a037b5e-f5e9-400f-b259-b079c9df2925","d68c4230-a271-11d8-a9b3-b8a03c50a862","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-22T07:56:01.971+00:00","2026-04-24T07:02:21.998+00:00",183,NA,"PRESERVED_SPECIMEN",1,"PRESENT",2858471,6,7707728,196,1169,7682,2858200,2858471,2858471,"Narcissus tortifolius Fern.Casas","Plantae","Tracheophyta","Asparagales","Amaryllidaceae","Narcissus","Narcissus tortifolius","Narcissus","tortifolius","SPECIES","ACCEPTED",71,"EUROPE","Almería",1983,2,13,"1983-02-13",44,44,"2026-04-24T07:02:21.998+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"GDA:GDAC-Fanero:14281-1","none","none","a46ced27-ecc3-43df-981f-d6de329f50b4",FALSE,"Herbario de la Universidad de Granada: Colección GDAC-Fanerogamia","R. Lázaro Suan","Fernández Casas, J.","none","WGS84","Liliopsida","ES","none","none","EUROPE","Spain","EUROPE",NA,"GDA:GDAC-Fanero:14281-1",NA,"13/02/1983","190","Almería, Cerrón, cima y parte superior de las laderas N, NW y W","3799447891","es","GDAC-Fanero","GDA:GDAC-Fanero:14281-1","PhysicalObject","14281-1","GDA","Narcissus tortifolius Fern.Casas",NA,NA,NA,NA,"2022-03-30T21:51:01.000+00:00","13b0c982-4d50-404a-bda7-ad35102e073f","Pliego","Herbarium University of Granada, Spain","https://www.gbif.org/grscicoll/institution/a46ced27-ecc3-43df-981f-d6de329f50b4",NA,"in collection","GDA",NA,"https://www.gbif.org/grscicoll/collection/13b0c982-4d50-404a-bda7-ad35102e073f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Etiqueta del Real Jardín Botánico de Madrid (MA)",NA,NA,NA
"6133870636","Narcissus tortifolius Fern.Casas",37.12804,-2.04872,"cdc,gass84,inmano","ea372491-cebb-41e1-9a2b-a5354cc6c126","ce5a9e85-93f6-43fd-b993-b76064456b1b","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T04:24:36.170+00:00","2026-04-24T08:32:19.226+00:00",62,NA,"PRESERVED_SPECIMEN",1,"PRESENT",2858471,6,7707728,196,1169,7682,2858200,2858471,2858471,"Narcissus tortifolius Fern.Casas","Plantae","Tracheophyta","Asparagales","Amaryllidaceae","Narcissus","Narcissus tortifolius","Narcissus","tortifolius","SPECIES","ACCEPTED",NA,"EUROPE","Almería",1983,2,13,"1983-02-13",44,44,"2026-04-24T08:32:19.226+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"0396191a-6ecc-486f-8957-37272b2430d0","none","none",NA,FALSE,"Herbario EEZA - Colección de Angiospermae","R. Lázaro Suau","R. Lázaro Suau","none","WGS84","Liliopsida","ES","none","none","EUROPE","Spain","EUROPE",NA,"0396191a-6ecc-486f-8957-37272b2430d0","Afloramiento de yesos miocénicos",NA,"71","De Sorbas a Río Aguas; yesos de la cuadrícula WG80; excepto fondo cañón del Río Aguas","6133870636","es","ALME-ANGIOSPERMAS","0396191a-6ecc-486f-8957-37272b2430d0","Collection","8773-1-1","EEZA-CSIC","Narcissus tortifolius Fern.Casas",415,35,NA,NA,"2026-01-01T00:00:00.000+00:00",NA,NA,NA,NA,NA,"In collection",NA,"Identificación confirmada por F.B.Navarro, 00-06-2007, FLORANDOR",NA,NA,"doi:10.15470/ttw9mc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3799446703","Narcissus tortifolius Fern.Casas",37,-2.04,"cdc,gass84,iddativ","7a037b5e-f5e9-400f-b259-b079c9df2925","d68c4230-a271-11d8-a9b3-b8a03c50a862","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-22T07:56:01.971+00:00","2026-04-24T07:02:25.945+00:00",183,NA,"PRESERVED_SPECIMEN",1,"PRESENT",2858471,6,7707728,196,1169,7682,2858200,2858471,2858471,"Narcissus tortifolius Fern.Casas","Plantae","Tracheophyta","Asparagales","Amaryllidaceae","Narcissus","Narcissus tortifolius","Narcissus","tortifolius","SPECIES","ACCEPTED",7071,"EUROPE","Almería",1983,3,12,"1983-03-12",71,71,"2026-04-24T07:02:25.945+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"GDA:GDAC-Fanero:15513-1","none","none","a46ced27-ecc3-43df-981f-d6de329f50b4",FALSE,"Herbario de la Universidad de Granada: Colección GDAC-Fanerogamia","R. Sagredo & P.M. Sánchez Castillo","F.J. Fernández Casas","none","WGS84","Liliopsida","ES","none","none","EUROPE","Spain","EUROPE",NA,"GDA:GDAC-Fanero:15513-1",NA,"12/03/1983","190","Almería, Yesera de Gafares","3799446703","es","GDAC-Fanero","GDA:GDAC-Fanero:15513-1","PhysicalObject","15513-1","GDA","Narcissus tortifolius Fern.Casas",NA,NA,NA,NA,"2022-03-30T21:51:01.000+00:00","13b0c982-4d50-404a-bda7-ad35102e073f","Pliego","Herbarium University of Granada, Spain","https://www.gbif.org/grscicoll/institution/a46ced27-ecc3-43df-981f-d6de329f50b4",NA,"in collection","GDA","Coordenadas asignadas por  F.J. Fernández Casas, Junio, 2014","https://www.gbif.org/grscicoll/collection/13b0c982-4d50-404a-bda7-ad35102e073f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Etiqueta del Real Jardín Botánico de Madrid (MA)",NA,NA,NA
"415621079","Narcissus tortifolius Fern.Casas",37.18,-2.04,"cdc,gass84,iddativ,osiic,colmafu,inmafu","962cceea-f762-11e1-a439-00145eb45e9a","7fadb370-f921-11dd-af50-b8a03c50a862","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T22:12:36.543+00:00","2026-04-24T14:05:25.662+00:00",392,NA,"PRESERVED_SPECIMEN",1,"PRESENT",2858471,6,7707728,196,1169,7682,2858200,2858471,2858471,"Narcissus tortifolius Fern.Casas","Plantae","Tracheophyta","Asparagales","Amaryllidaceae","Narcissus","Narcissus tortifolius","Narcissus","tortifolius","SPECIES","ACCEPTED",7071,"EUROPE","ALMERíA",1982,2,20,"1982-02-20",51,51,"2026-04-24T14:05:25.662+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"094304BF-B58F-4C3B-B6FB-8E1D5CBE9ACC","none","none","f9fd1a64-464a-4cbf-8a6c-60d7ca4e4446",FALSE,"MGC Herbarium University of Malaga (Spain): MGC-Cormof dataset","L. Suau","F. B. Navarro y F. J. Fernández Casas","none","WGS84","Liliopsida","ES","none","none","EUROPE","Spain","EUROPE",NA,"094304BF-B58F-4C3B-B6FB-8E1D5CBE9ACC",NA,"20/02/1982","417","Castaños","415621079","es","MGC-Cormof","094304BF-B58F-4C3B-B6FB-8E1D5CBE9ACC","PhysicalObject","13236-1","MGC","Narcissus tortifolius Fern.Casas",NA,NA,NA,NA,"2024-12-20T12:00:00.000+00:00","dcf31393-fdcd-48d6-8e33-7eb584ab9ed3","Pliego",NA,"https://www.gbif.org/publisher/7fadb370-f921-11dd-af50-b8a03c50a862","Sorbas","in collection",NA,"Municipio añadido.",NA,NA,NA,"MGC:MGC-Cormof:13236-1",NA,NA,NA,NA,"2013-06-14T15:24:00.000+02:00","73157","MGC-Cormof","http://digir.sourceforge.net/schema/conceptual/darwin/2003/1.0/darwin2.xsd","1000",NA,NA,NA,NA,NA
"6133869109","Narcissus tortifolius Fern.Casas",37.08742,-2.04357,"cdc,gass84,inmano","ea372491-cebb-41e1-9a2b-a5354cc6c126","ce5a9e85-93f6-43fd-b993-b76064456b1b","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T04:24:36.170+00:00","2026-04-24T08:32:23.210+00:00",62,NA,"PRESERVED_SPECIMEN",1,"PRESENT",2858471,6,7707728,196,1169,7682,2858200,2858471,2858471,"Narcissus tortifolius Fern.Casas","Plantae","Tracheophyta","Asparagales","Amaryllidaceae","Narcissus","Narcissus tortifolius","Narcissus","tortifolius","SPECIES","ACCEPTED",NA,"EUROPE","Almería",1982,2,20,"1982-02-20",51,51,"2026-04-24T08:32:23.210+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"c4b3b510-a411-4580-af88-ade6a3bd18ca","none","none",NA,FALSE,"Herbario EEZA - Colección de Angiospermae","R. Lázaro Suau","R. Lázaro Suau","none","WGS84","Liliopsida","ES","none","none","EUROPE","Spain","EUROPE",NA,"c4b3b510-a411-4580-af88-ade6a3bd18ca","Afloramiento de yesos miocénicos",NA,"71","De Sorbas a Río Aguas; El Cerrón; yesos de la cuadrícula WG80; excepto fondo del cañón del Río Aguas","6133869109","es","ALME-ANGIOSPERMAS","c4b3b510-a411-4580-af88-ade6a3bd18ca","Collection","10119-1-1","EEZA-CSIC","Narcissus tortifolius Fern.Casas",415,35,NA,NA,"2026-01-01T00:00:00.000+00:00",NA,NA,NA,NA,NA,"In collection",NA,"Identificación confirmada por F.B.Navarro, 00-06-2007, FLORANDOR",NA,NA,"doi:10.15470/ttw9mc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1936014086","Narcissus tortifolius Fern.Casas",37.1308,-2.0556,"cdc,gass84,inmano","834c9918-f762-11e1-a439-00145eb45e9a","0363cbd4-f666-455e-8e86-0bbddcf51950","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:27.366+00:00","2026-04-24T05:19:42.144+00:00",423,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",2858471,6,7707728,196,1169,7682,2858200,2858471,2858471,"Narcissus tortifolius Fern.Casas","Plantae","Tracheophyta","Asparagales","Amaryllidaceae","Narcissus","Narcissus tortifolius","Narcissus","tortifolius","SPECIES","ACCEPTED",NA,"EUROPE","Almería",1978,2,5,"1978-02-05",36,36,"2026-04-24T05:19:42.144+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"34bfbea7-20fe-11e3-9e2e-000c29035824","none","none",NA,FALSE,NA,"Muñoz Garmendia, Pajarón, Pueche & Rodriguez Pascu",NA,"none","WGS84","Liliopsida","ES","none","none","EUROPE","Spain","EUROPE","MA","34bfbea7-20fe-11e3-9e2e-000c29035824","in gypsaceis siccis","05021978","429","Sorbas: Los Castaños","1936014086","es","MA","34bfbea7-20fe-11e3-9e2e-000c29035824","Collection","MA-01-00208485","MA","Narcissus tortifolius Fern.Casas",NA,NA,NA,NA,NA,NA,NA,NA,"0363cbd4-f666-455e-8e86-0bbddcf51950",NA,NA,"MA",NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","834c9918-f762-11e1-a439-00145eb45e9a","MA-208485-1","2145","2858471","a47092ad-20fe-11e3-9e2e-000c29035824",NA,NA,NA,NA,NA,NA,NA,"Topotypus!!",NA,NA,NA
"1936024349","Narcissus tortifolius Fern.Casas",37.1308,-2.0556,"cdc,gass84,inmano","834c9918-f762-11e1-a439-00145eb45e9a","0363cbd4-f666-455e-8e86-0bbddcf51950","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:27.366+00:00","2026-04-24T05:21:09.354+00:00",423,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",2858471,6,7707728,196,1169,7682,2858200,2858471,2858471,"Narcissus tortifolius Fern.Casas","Plantae","Tracheophyta","Asparagales","Amaryllidaceae","Narcissus","Narcissus tortifolius","Narcissus","tortifolius","SPECIES","ACCEPTED",NA,"EUROPE","Almería",1978,2,5,"1978-02-05",36,36,"2026-04-24T05:21:09.354+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"359b835a-20fe-11e3-9e2e-000c29035824","none","none",NA,FALSE,NA,"Muñoz Garmendia, Pajarón, Pueche & Rodriguez Pascu",NA,"none","WGS84","Liliopsida","ES","none","none","EUROPE","Spain","EUROPE","MA","359b835a-20fe-11e3-9e2e-000c29035824","in gypsaceis siccis","05021978","429","Sorbas: Los Castaños","1936024349","es","MA","359b835a-20fe-11e3-9e2e-000c29035824","Collection","MA-01-00226135","MA","Narcissus tortifolius Fern.Casas",NA,NA,NA,NA,NA,NA,NA,NA,"0363cbd4-f666-455e-8e86-0bbddcf51950",NA,NA,"MA",NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","834c9918-f762-11e1-a439-00145eb45e9a","MA-226135-1","2145","2858471","a59569fa-20fe-11e3-9e2e-000c29035824",NA,NA,NA,NA,NA,NA,NA,"Topotypus!!",NA,NA,NA
"3033627763","Narcissus tortifolius Fern.Casas",37.13,-2.04,"cdc,gass84,mdativ,colmano,inmafu","834f1756-f762-11e1-a439-00145eb45e9a","cb202839-87c6-456a-821c-dc5b268a200f","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:36:55.261+00:00","2026-04-23T23:49:31.830+00:00",326,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",2858471,6,7707728,196,1169,7682,2858200,2858471,2858471,"Narcissus tortifolius Fern.Casas","Plantae","Tracheophyta","Asparagales","Amaryllidaceae","Narcissus","Narcissus tortifolius","Narcissus","tortifolius","SPECIES","ACCEPTED",707,"EUROPE","Almeria",1978,2,5,"1978-02-05",36,36,"2026-04-23T23:49:31.830+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"BCN 49701","none","none","5db0342e-533f-461c-a97e-0ec9dc79a95c",FALSE,"Col·lecció de Cormòfits de l'herbari BCN","Fernández Casas, F. Javier; Muñoz Garmendia, Félix; Pajarón, Santiago; Pueche & Rodríguez Pascual",NA,"none","WGS84","Liliopsida","ES","none","none","EUROPE","Spain","EUROPE","BCN-Cormophyta","BCN 49701","in gypsaceis siccis",NA,"350","Sorbas: Los Castaños","3033627763",NA,"Corm","BCN 49701",NA,"49701","BCN","Narcissus tortifolius Fern.Casas",400,0,NA,NA,NA,NA,NA,"CRAI CeDocBiV - Universitat de Barcelona",NA,NA,NA,"UB",NA,NA,NA,NA,"ex BCF 39007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Narcissus tortifolius Fern.Casas","49619",NA
"4130413572","Narcissus tortifolius Fern.Casas",0,0,"cucdmis,gass84,zerocd,colmafu,inmafu","833db434-f762-11e1-a439-00145eb45e9a","8e1a97a0-3ca8-11d9-8439-b8a03c50a862","6aca019f-ee9d-4088-859b-5a601d4b093f","299958e0-4c06-11d8-b290-b8a03c50a862","DK","EML","2026-04-18T01:36:54.437+00:00","2026-04-23T22:40:06.280+00:00",384,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",2858471,6,7707728,196,1169,7682,2858200,2858471,2858471,"Narcissus tortifolius Fern.Casas","Plantae","Tracheophyta","Asparagales","Amaryllidaceae","Narcissus","Narcissus tortifolius","Narcissus","tortifolius","SPECIES","ACCEPTED",NA,NA,"Almeria",1978,2,5,"1978-02-05",36,36,"2026-04-23T22:40:06.280+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"AAU-Herbarium-J.FernandezCasas2145","none","none","44e7a331-0270-4c39-ad64-91c0d8416480",FALSE,NA,"J. Fernandez Casas",NA,"none","WGS84","Liliopsida","ES","none","none","EUROPE","Spain","EUROPE",NA,"AAU-Herbarium-J.FernandezCasas2145",NA,NA,"390","Sorbas, Los Castaños, 30SWG8410, in gypsaceis siccis, cum Muñoz Garmendia, Pajarón, Pueche et Rodriguez Pascual legi.","4130413572",NA,"AAU","AAU-Herbarium-J.FernandezCasas2145",NA,"J.FernandezCasas2145","AU","Narcissus tortifolius Fern.Casas",400,0,NA,NA,NA,"c73c84ef-bf6a-40ed-9ba5-5b48bb46b5c3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",NA,NA,"AAU-herbarium",NA,NA,NA,NA,NA,NA,NA
"1936013959","Narcissus tortifolius Fern.Casas",37.1397,-2.0442,"cdc,gass84,inmano","834c9918-f762-11e1-a439-00145eb45e9a","0363cbd4-f666-455e-8e86-0bbddcf51950","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:27.366+00:00","2026-04-24T05:19:42.185+00:00",423,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",2858471,6,7707728,196,1169,7682,2858200,2858471,2858471,"Narcissus tortifolius Fern.Casas","Plantae","Tracheophyta","Asparagales","Amaryllidaceae","Narcissus","Narcissus tortifolius","Narcissus","tortifolius","SPECIES","ACCEPTED",NA,"EUROPE","Almería",1977,3,23,"1977-03-23",82,82,"2026-04-24T05:19:42.185+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"34bfc171-20fe-11e3-9e2e-000c29035824","none","none",NA,TRUE,NA,"Fernández Casas,J.",NA,"none","WGS84","Liliopsida","ES","none","none","EUROPE","Spain","EUROPE","MA","34bfc171-20fe-11e3-9e2e-000c29035824","in gypsaceis siccis","23031977","429","Almería: Sorbas, Venta de Los Castaños","1936013959","es","MA","34bfc171-20fe-11e3-9e2e-000c29035824","Collection","MA-01-00208486","MA","Narcissus tortifolius Fern.Casas",NA,NA,NA,NA,NA,NA,NA,NA,"0363cbd4-f666-455e-8e86-0bbddcf51950",NA,NA,"MA",NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","834c9918-f762-11e1-a439-00145eb45e9a","MA-208486-1","1484","2858471","a47095a1-20fe-11e3-9e2e-000c29035824",NA,NA,NA,NA,NA,NA,NA,"Cita.-",NA,NA,NA
"1936026476","Narcissus tortifolius Fern.Casas",37.1397,-2.0442,"cdc,gass84,inmano","834c9918-f762-11e1-a439-00145eb45e9a","0363cbd4-f666-455e-8e86-0bbddcf51950","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:27.366+00:00","2026-04-24T05:19:45.184+00:00",423,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",2858471,6,7707728,196,1169,7682,2858200,2858471,2858471,"Narcissus tortifolius Fern.Casas","Plantae","Tracheophyta","Asparagales","Amaryllidaceae","Narcissus","Narcissus tortifolius","Narcissus","tortifolius","SPECIES","ACCEPTED",NA,"EUROPE","Almería",1977,3,23,"1977-03-23",82,82,"2026-04-24T05:19:45.184+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"35d6506c-20fe-11e3-9e2e-000c29035824","none","none",NA,TRUE,NA,"Fernández Casas,J.",NA,"none","WGS84","Liliopsida","ES","none","none","EUROPE","Spain","EUROPE","MA","35d6506c-20fe-11e3-9e2e-000c29035824",NA,"23031977","429","Almería: Sorbas, Venta de Los Castaños","1936026476","es","MA","35d6506c-20fe-11e3-9e2e-000c29035824","Collection","MA-01-00227840","MA","Narcissus tortifolius Fern.Casas",NA,NA,NA,NA,NA,NA,NA,NA,"0363cbd4-f666-455e-8e86-0bbddcf51950",NA,NA,"MA",NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","834c9918-f762-11e1-a439-00145eb45e9a","MA-227840-1","1484","2858471","a5d0bad1-20fe-11e3-9e2e-000c29035824",NA,NA,NA,NA,NA,NA,NA,"Cita.-",NA,NA,"2008-01-01T00:00:00"
"3033625760","Narcissus tortifolius Fern.Casas",37.14,-2.03,"cdc,gass84,mdativ,typstativ,colmano,inmafu","834f1756-f762-11e1-a439-00145eb45e9a","cb202839-87c6-456a-821c-dc5b268a200f","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:36:55.261+00:00","2026-04-23T23:49:07.633+00:00",326,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",2858471,6,7707728,196,1169,7682,2858200,2858471,2858471,"Narcissus tortifolius Fern.Casas","Plantae","Tracheophyta","Asparagales","Amaryllidaceae","Narcissus","Narcissus tortifolius","Narcissus","tortifolius","SPECIES","ACCEPTED",707,"EUROPE","Almeria",1977,3,23,"1977-03-23",82,82,"2026-04-23T23:49:07.633+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"BCN 49700","none","none","5db0342e-533f-461c-a97e-0ec9dc79a95c",FALSE,"Col·lecció de Cormòfits de l'herbari BCN","Fernández Casas, F. Javier & Pueche",NA,"none","WGS84","Liliopsida","ES","none","none","EUROPE","Spain","EUROPE","BCN-Cormophyta","BCN 49700","I gypsaceis siccis",NA,"350","Sorbas: Venta de los Castaños","3033625760",NA,"Corm","BCN 49700",NA,"49700","BCN","Narcissus tortifolius Fern.Casas",400,0,NA,NA,NA,NA,NA,"CRAI CeDocBiV - Universitat de Barcelona",NA,NA,NA,"UB",NA,NA,NA,NA,"ex BCF 39006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Narcissus tortifolius Fern.Casas","49618",NA
