"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","individualCount","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","coordinateUncertaintyInMeters","elevation","elevationAccuracy","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","license","isSequenced","identifier","facts","relations","isInCluster","datasetID","datasetName","recordedBy","nucleotideSequence","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","identifier.1","catalogNumber","institutionID","nomenclaturalCode","institutionCode","http...unknown.org.crawl_attempt","locality","gbifID","language","collectionCode","occurrenceID","type","name","projectId","higherGeography","georeferencedBy","references","institutionKey","collectionKey","identifiedBy","preparations","samplingProtocol","rightsHolder","locationAccordingTo","vernacularName","verbatimElevation","recordNumber","acceptedNameUsage","georeferenceVerificationStatus","verbatimSRS","materialSampleID","verbatimLocality","parentNameUsageID","disposition","acceptedNameUsageID","ownerInstitutionCode","occurrenceRemarks","accessRights","bibliographicCitation","higherClassification","collectionID","parentNameUsage","gadm","otherCatalogNumbers","http...unknown.org.dateLastUpdated","habitat","verbatimEventDate","http...unknown.org.declaredCount","municipality","http...unknown.org.code","http...unknown.org.conceptualSchema","http...unknown.org.maxSearchResponseRecords","infraspecificEpithet","depth","depthAccuracy","fieldNumber","verbatimTaxonRank","dateIdentified","http...unknown.org.localId","dynamicProperties","reproductiveCondition","fieldNotes","identificationRemarks","eventRemarks","networkKeys","recordedByIDs.type","recordedByIDs.value","previousIdentifications","locationID","county","verbatimCoordinateSystem","http...unknown.org.griddedDataset","taxonID","verbatimIdentification","identificationID","http...unknown.org.status","http...unknown.org.crawlerDwcaCacheTime","http...unknown.org.orphanEndpoint","coordinatePrecision","identificationQualifier","georeferenceRemarks","distanceFromCentroidInMeters","typeStatus","identifiedByIDs.type","identifiedByIDs.value","http...unknown.org.omitFromScheduledCrawl","http...unknown.org.download","datasetTitle"
"895225474","Reseda stricta Pers.",41.64,-1.22,"cdc,gass84,colmafu,inmafu","834a4794-f762-11e1-a439-00145eb45e9a","8209258a-80e8-4094-aba2-a3febe5ed45b","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:24.691+00:00","2026-04-24T10:27:29.033+00:00",375,"PRESERVED_SPECIMEN",NA,"PRESENT",7275953,6,7707728,220,7225535,3110,3040250,7275953,7275953,"Reseda stricta Pers.","Plantae","Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda stricta","Reseda","stricta","SPECIES","ACCEPTED",707,450,0,"EUROPE","Zaragoza",1992,6,6,"1992-06-06",158,158,"2025-11-03T14:20:45.000+00:00","2026-04-24T10:27:29.033+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"7487C608-CE0E-4241-99F4-3E9EB5834E2A","none","none",FALSE,NA,"Colección de plantas vasculares del herbario de la Universitat de València (VAL)","A. Martínez","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","7487C608-CE0E-4241-99F4-3E9EB5834E2A","210932-1","https://www.gbif.org/publisher/8209258a-80e8-4094-aba2-a3febe5ed45b",NA,"VAL","391","Urrea de Jalón, pista hacia el Montolar","895225474","es","VAL","7487C608-CE0E-4241-99F4-3E9EB5834E2A","PhysicalObject","Reseda stricta Pers.",NA,NA,NA,NA,"c645b060-c130-45ee-97ab-b9fc94393523","6ceb64b5-0201-4a27-bcdb-8d62035e35d5",NA,"Pliego",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in collection",NA,NA,"Herbari d'Alfredo Martínez Cabeza",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06061992",NA,"Urrea de Jalón (Valdejalón)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1936444277","Reseda stricta Pers.",39.6391,-2.5701,"cdc,gass84,inmano","834c9918-f762-11e1-a439-00145eb45e9a","0363cbd4-f666-455e-8e86-0bbddcf51950","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:27.366+00:00","2026-04-24T05:20:16.341+00:00",423,"PRESERVED_SPECIMEN",NA,"PRESENT",7275953,6,7707728,220,7225535,3110,3040250,7275953,7275953,"Reseda stricta Pers.","Plantae","Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda stricta","Reseda","stricta","SPECIES","ACCEPTED",NA,NA,NA,"EUROPE","Cuenca",1992,6,23,"1992-06-23",175,175,NA,"2026-04-24T05:20:16.341+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"4e37dbc8-20fe-11e3-9e2e-000c29035824","none","none",FALSE,"834c9918-f762-11e1-a439-00145eb45e9a",NA,"M.A. Carrasco, S. Cirujano & M. Velayos","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","4e37dbc8-20fe-11e3-9e2e-000c29035824","MA-01-00559239","0363cbd4-f666-455e-8e86-0bbddcf51950",NA,"MA","429","Villar de la Encina, nacimiento de las Huertas","1936444277","es","MA","4e37dbc8-20fe-11e3-9e2e-000c29035824","Collection","Reseda stricta Pers.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MA",NA,NA,NA,NA,NA,NA,NA,"MA-559239-1",NA,"Habitat: suelos halonitrófilos","23-VI-1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MA",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,"7275953",NA,"bcce0e24-20fe-11e3-9e2e-000c29035824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895280887","Reseda stricta Pers.",38.51,-0.88,"cdc,gass84,colmafu,inmafu","834a4794-f762-11e1-a439-00145eb45e9a","8209258a-80e8-4094-aba2-a3febe5ed45b","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:24.691+00:00","2026-04-24T10:26:59.923+00:00",375,"PRESERVED_SPECIMEN",NA,"PRESENT",7275953,6,7707728,220,7225535,3110,3040250,7275953,7275953,"Reseda stricta Pers.","Plantae","Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda stricta","Reseda","stricta","SPECIES","ACCEPTED",7071,550,0,"EUROPE","Alacant",1992,7,19,"1992-07-19",201,201,"2025-11-03T14:20:45.000+00:00","2026-04-24T10:26:59.923+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"166E124C-B4C8-4A12-0935-F4B2BB5ECFB5","none","none",TRUE,NA,"Colección de plantas vasculares del herbario de la Universitat de València (VAL)","Cuchillo","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","166E124C-B4C8-4A12-0935-F4B2BB5ECFB5","85339-1","https://www.gbif.org/publisher/8209258a-80e8-4094-aba2-a3febe5ed45b",NA,"VAL","391","Sax; crtra. de Sax a Salinas","895280887","es","VAL","166E124C-B4C8-4A12-0935-F4B2BB5ECFB5","PhysicalObject","Reseda stricta Pers.",NA,NA,NA,NA,"c645b060-c130-45ee-97ab-b9fc94393523","6ceb64b5-0201-4a27-bcdb-8d62035e35d5",NA,"Pliego",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in collection",NA,NA,"ex VAB-943162",NA,NA,NA,NA,NA,NA,NA,NA,"pastizal seco con yesos","19/07/1992",NA,"Sax (Alt Vinalopó)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1851567044","Reseda stricta Pers.",38.65,-0.92,"cdc,gass84,osiic,colmafu,inmafu","835852b2-f762-11e1-a439-00145eb45e9a","30b36805-4849-4abb-a39c-01b3a7fa3f2e","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:27.890+00:00","2026-04-24T04:49:42.811+00:00",354,"PRESERVED_SPECIMEN",1,"PRESENT",7275953,6,7707728,220,7225535,3110,3040250,7275953,7275953,"Reseda stricta Pers.","Plantae","Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda stricta","Reseda","stricta","SPECIES","ACCEPTED",707,500,0,"EUROPE","Alicante",1991,10,27,"1991-10-27",300,300,"2017-11-28T11:34:43.000+00:00","2026-04-24T04:49:42.811+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"52A6A114-168C-428C-BED7-C345BFF44150","none","none",FALSE,NA,NA,"M.A.Alonso","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","52A6A114-168C-428C-BED7-C345BFF44150","8316-1",NA,NA,"ABH","360","Villena; Salinas José Sanchís","1851567044",NA,"ABH","52A6A114-168C-428C-BED7-C345BFF44150",NA,"Reseda stricta Pers.",NA,NA,NA,NA,"8aa53465-012a-4394-bc5a-5f99beee1ce7","189e886d-b24c-4f29-8ee3-3827e567e7df",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27/10/1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ABH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895302942","Reseda stricta Pers.",40.06,-3.64,"cdc,gass84,colmafu,inmafu","834a4794-f762-11e1-a439-00145eb45e9a","8209258a-80e8-4094-aba2-a3febe5ed45b","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:24.691+00:00","2026-04-24T10:27:20.035+00:00",375,"PRESERVED_SPECIMEN",NA,"PRESENT",7275953,6,7707728,220,7225535,3110,3040250,7275953,7275953,"Reseda stricta Pers.","Plantae","Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda stricta","Reseda","stricta","SPECIES","ACCEPTED",7071,600,0,"EUROPE","Madrid",1990,4,30,"1990-04-30",120,120,"2025-11-03T14:20:45.000+00:00","2026-04-24T10:27:20.035+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"BB56D54E-4A4D-448B-09BF-C436D01673FF","none","none",FALSE,NA,"Colección de plantas vasculares del herbario de la Universitat de València (VAL)","I. Mateu","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","BB56D54E-4A4D-448B-09BF-C436D01673FF","195384-1","https://www.gbif.org/publisher/8209258a-80e8-4094-aba2-a3febe5ed45b",NA,"VAL","391","Aranjuez, laguna de Ontígola","895302942","es","VAL","BB56D54E-4A4D-448B-09BF-C436D01673FF","PhysicalObject","Reseda stricta Pers.",NA,NA,NA,NA,"c645b060-c130-45ee-97ab-b9fc94393523","6ceb64b5-0201-4a27-bcdb-8d62035e35d5","G. Mateo","Pliego",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30041990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009-11-01T00:00:00","VAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115888460","Reseda stricta Pers.",37.49,-2.75,"cdc,gass84,osiic,colmafu,inmafu","8353c5bc-f762-11e1-a439-00145eb45e9a","857b3f90-230f-474d-9559-6f740efadbba","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:26.992+00:00","2026-04-24T05:11:58.411+00:00",339,"PRESERVED_SPECIMEN",1,"PRESENT",7275953,6,7707728,220,7225535,3110,3040250,7275953,7275953,"Reseda stricta Pers.","Plantae","Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda stricta","Reseda","stricta","SPECIES","ACCEPTED",707,NA,NA,"EUROPE","Granada",1990,5,15,"1990-05-15",135,135,"2017-09-12T09:30:31.000+00:00","2026-04-24T05:11:58.411+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"76EF9382-A00A-4006-A440-E4E717356D60","none","none",FALSE,NA,"ardín Botánico de Córdoba: Herbarium COA","M.E. Martínez","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","76EF9382-A00A-4006-A440-E4E717356D60","21129-1",NA,NA,"COA","345","Los Charcos. Baza","115888460","es","COA","76EF9382-A00A-4006-A440-E4E717356D60","PhysicalObject","Reseda stricta Pers.",NA,NA,NA,NA,"d9c5994e-45c4-4f46-8579-50f60f174d10","54dc0fad-9516-42b4-b1e7-b43d5b7281f1","M.E. Martínez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15/  V /1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895143507","Reseda stricta Pers.",39.52,-1.55,"cdc,gass84,colmafu,inmafu","834a4794-f762-11e1-a439-00145eb45e9a","8209258a-80e8-4094-aba2-a3febe5ed45b","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:24.691+00:00","2026-04-24T10:27:06.294+00:00",375,"PRESERVED_SPECIMEN",NA,"PRESENT",7275953,6,7707728,220,7225535,3110,3040250,7275953,7275953,"Reseda stricta Pers.","Plantae","Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda stricta","Reseda","stricta","SPECIES","ACCEPTED",7071,700,0,"EUROPE","València",1990,5,8,"1990-05-08",128,128,"2025-11-03T14:20:45.000+00:00","2026-04-24T10:27:06.294+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"30068527-54F1-4F5E-9433-29471624506D","none","none",FALSE,NA,"Colección de plantas vasculares del herbario de la Universitat de València (VAL)","García Navarro","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","30068527-54F1-4F5E-9433-29471624506D","105049-1","https://www.gbif.org/publisher/8209258a-80e8-4094-aba2-a3febe5ed45b",NA,"VAL","391","Villargordo; hacia Los Cuchillos","895143507","es","VAL","30068527-54F1-4F5E-9433-29471624506D","PhysicalObject","Reseda stricta Pers.",NA,NA,NA,NA,"c645b060-c130-45ee-97ab-b9fc94393523","6ceb64b5-0201-4a27-bcdb-8d62035e35d5",NA,"Pliego",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in collection",NA,NA,"ex VAB-980700",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/05/1990",NA,"Villargordo del Cabriel (Plana d´Utiel-Requena)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895301544","Reseda stricta Pers.",39.52,-2.13,"cdc,gass84,colmafu,inmafu","834a4794-f762-11e1-a439-00145eb45e9a","8209258a-80e8-4094-aba2-a3febe5ed45b","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:24.691+00:00","2026-04-24T10:27:16.294+00:00",375,"PRESERVED_SPECIMEN",NA,"PRESENT",7275953,6,7707728,220,7225535,3110,3040250,7275953,7275953,"Reseda stricta Pers.","Plantae","Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda stricta","Reseda","stricta","SPECIES","ACCEPTED",7071,NA,NA,"EUROPE","Cuenca",1990,5,13,"1990-05-13",133,133,"2025-11-03T14:20:45.000+00:00","2026-04-24T10:27:16.294+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"815C5B49-A3B0-48D6-8BE1-902B55352023","none","none",FALSE,NA,"Colección de plantas vasculares del herbario de la Universitat de València (VAL)","J.A. Pinillos","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","815C5B49-A3B0-48D6-8BE1-902B55352023","178128-1","https://www.gbif.org/publisher/8209258a-80e8-4094-aba2-a3febe5ed45b",NA,"VAL","391","Alarcón, Casas de la Gravera del Pantano","895301544","es","VAL","815C5B49-A3B0-48D6-8BE1-902B55352023","PhysicalObject","Reseda stricta Pers.",NA,NA,NA,NA,"c645b060-c130-45ee-97ab-b9fc94393523","6ceb64b5-0201-4a27-bcdb-8d62035e35d5","G. Mateo","Pliego",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yesos","13051990",NA,"Alarcón",NA,NA,NA,NA,NA,NA,NA,NA,"2009-11-01T00:00:00","VAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895302295","Reseda stricta Pers.",39.88,-2.47,"cdc,gass84,colmafu,inmafu","834a4794-f762-11e1-a439-00145eb45e9a","8209258a-80e8-4094-aba2-a3febe5ed45b","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:24.691+00:00","2026-04-24T10:27:21.936+00:00",375,"PRESERVED_SPECIMEN",NA,"PRESENT",7275953,6,7707728,220,7225535,3110,3040250,7275953,7275953,"Reseda stricta Pers.","Plantae","Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda stricta","Reseda","stricta","SPECIES","ACCEPTED",7071,NA,NA,"EUROPE","Cuenca",1990,5,23,"1990-05-23",143,143,"2025-11-03T14:20:45.000+00:00","2026-04-24T10:27:21.936+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"C2A9AD80-EAEF-463C-B8B6-F55E5469434B","none","none",FALSE,NA,"Colección de plantas vasculares del herbario de la Universitat de València (VAL)","J. Pinillos","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","C2A9AD80-EAEF-463C-B8B6-F55E5469434B","184576-1","https://www.gbif.org/publisher/8209258a-80e8-4094-aba2-a3febe5ed45b",NA,"VAL","391","Villarejo-Periesteban","895302295","es","VAL","C2A9AD80-EAEF-463C-B8B6-F55E5469434B","PhysicalObject","Reseda stricta Pers.",NA,NA,NA,NA,"c645b060-c130-45ee-97ab-b9fc94393523","6ceb64b5-0201-4a27-bcdb-8d62035e35d5","G. Mateo","Pliego",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"campos de cultivo","23051990",NA,"Villarejo-Periesteban",NA,NA,NA,NA,NA,NA,NA,NA,"2009-11-01T00:00:00","VAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3311394931","Reseda stricta Pers.",36.8,-2.82,"inmano","837acfc2-f762-11e1-a439-00145eb45e9a","bafca313-f02c-4ce7-9cba-760770a0e4b9","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:36:56.844+00:00","2026-04-24T03:39:12.602+00:00",395,"PRESERVED_SPECIMEN",NA,"PRESENT",7275953,6,7707728,220,7225535,3110,3040250,7275953,7275953,"Reseda stricta Pers.","Plantae","Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda stricta","Reseda","stricta","SPECIES","ACCEPTED",550,NA,NA,"EUROPE","Almería",1990,5,1,"1990-05-01",121,121,"2006-07-11T22:01:00.000+00:00","2026-04-24T03:39:12.602+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"HSS:HSS:04174","none","none",FALSE,NA,"Herbario HSS","F.M. Vázquez","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","HSS:HSS:04174","04174","124407","ICBN","CICYTEX","401",NA,"3311394931","es","HSS","HSS:HSS:04174","PhysicalObject","Reseda stricta Pers.",NA,NA,"F. Márquez",NA,NA,NA,"F.M. Vázquez",NA,NA,"Centro de Investigaciones Científicas y Tecnológicas de Extremadura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zonas estepáricas semidesérticas",NA,NA,"El Ejido",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HSS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3311394932","Reseda stricta Pers.",36.8,-2.82,"inmano","837acfc2-f762-11e1-a439-00145eb45e9a","bafca313-f02c-4ce7-9cba-760770a0e4b9","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:36:56.844+00:00","2026-04-24T03:40:05.482+00:00",395,"PRESERVED_SPECIMEN",NA,"PRESENT",7275953,6,7707728,220,7225535,3110,3040250,7275953,7275953,"Reseda stricta Pers.","Plantae","Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda stricta","Reseda","stricta","SPECIES","ACCEPTED",550,NA,NA,"EUROPE","Almería",1990,5,1,"1990-05-01",121,121,"2006-07-11T22:01:00.000+00:00","2026-04-24T03:40:05.482+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"HSS:HSS:04175","none","none",FALSE,NA,"Herbario HSS","F.M. Vázquez","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","HSS:HSS:04175","04175","124407","ICBN","CICYTEX","401",NA,"3311394932","es","HSS","HSS:HSS:04175","PhysicalObject","Reseda stricta Pers.",NA,NA,"F. Márquez",NA,NA,NA,"F.M. Vázquez",NA,NA,"Centro de Investigaciones Científicas y Tecnológicas de Extremadura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zonas estepáricas semidesérticas",NA,NA,"El Ejido",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HSS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3311394936","Reseda stricta Pers.",37,-1.89,"inmano","837acfc2-f762-11e1-a439-00145eb45e9a","bafca313-f02c-4ce7-9cba-760770a0e4b9","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:36:56.844+00:00","2026-04-24T03:38:40.980+00:00",395,"PRESERVED_SPECIMEN",NA,"PRESENT",7275953,6,7707728,220,7225535,3110,3040250,7275953,7275953,"Reseda stricta Pers.","Plantae","Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda stricta","Reseda","stricta","SPECIES","ACCEPTED",550,NA,NA,"EUROPE","Almería",1990,5,1,"1990-05-01",121,121,"2006-07-11T22:01:00.000+00:00","2026-04-24T03:38:40.980+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"HSS:HSS:04170","none","none",FALSE,NA,"Herbario HSS","F.M. Vázquez","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","HSS:HSS:04170","04170","124407","ICBN","CICYTEX","401",NA,"3311394936","es","HSS","HSS:HSS:04170","PhysicalObject","Reseda stricta Pers.",NA,NA,"F. Márquez",NA,NA,NA,"F.M. Vázquez",NA,NA,"Centro de Investigaciones Científicas y Tecnológicas de Extremadura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carboneras",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HSS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3311394938","Reseda stricta Pers.",37.18,-4.14,"inmano","837acfc2-f762-11e1-a439-00145eb45e9a","bafca313-f02c-4ce7-9cba-760770a0e4b9","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:36:56.844+00:00","2026-04-24T03:39:08.255+00:00",395,"PRESERVED_SPECIMEN",NA,"PRESENT",7275953,6,7707728,220,7225535,3110,3040250,7275953,7275953,"Reseda stricta Pers.","Plantae","Tracheophyta","Brassicales","Resedaceae","Reseda","Reseda stricta","Reseda","stricta","SPECIES","ACCEPTED",550,NA,NA,"EUROPE","Granada",1990,5,1,"1990-05-01",121,121,"2006-07-11T22:01:00.000+00:00","2026-04-24T03:39:08.255+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"HSS:HSS:04179","none","none",FALSE,NA,"Herbario HSS","F.M. Vázquez","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","HSS:HSS:04179","04179","124407","ICBN","CICYTEX","401",NA,"3311394938","es","HSS","HSS:HSS:04179","PhysicalObject","Reseda stricta Pers.",NA,NA,"F. Márquez",NA,NA,NA,"F.M. Vázquez",NA,NA,"Centro de Investigaciones Científicas y Tecnológicas de Extremadura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Loja",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HSS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
