"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","coordinateUncertaintyInMeters","elevation","elevationAccuracy","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","license","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","recordedBy","preparations","nucleotideSequence","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","http...unknown.org.localId","identifier.1","institutionID","verbatimEventDate","http...unknown.org.crawl_attempt","locality","municipality","gbifID","language","collectionCode","occurrenceID","type","disposition","catalogNumber","institutionCode","reproductiveCondition","name","projectId","individualCount","identifiedBy","habitat","recordNumber","fieldNumber","depth","depthAccuracy","rightsHolder","ownerInstitutionCode","collectionID","networkKeys","higherGeography","recordedByIDs.type","recordedByIDs.value","http...unknown.org.declaredCount","higherClassification","occurrenceRemarks","dateIdentified","dynamicProperties","georeferencedBy","datasetID","county","verbatimCoordinateSystem","http...unknown.org.griddedDataset","taxonID","verbatimIdentification","acceptedNameUsageID","bibliographicCitation","nomenclaturalCode","accessRights","references","associatedSequences","taxonConceptID","http...unknown.org.datasetCategory.gbif.org","http...unknown.org.status","http...unknown.org.crawlerDwcaCacheTime","http...unknown.org.orphanEndpoint","locationID","otherCatalogNumbers","identificationID","previousIdentifications","fieldNotes","identificationRemarks","verbatimElevation","coordinatePrecision","http...unknown.org.conceptualSchema","islandGroup","island","gadm","http...unknown.org.dateLastUpdated","http...unknown.org.code","http...unknown.org.maxSearchResponseRecords","georeferenceRemarks","eventRemarks","distanceFromCentroidInMeters","verbatimLocality"
"2960521620","Helianthemum squamatum (L.) Dum.Cours.",41.342,-1.703,"cdc,gass84,mdativ,colmafu,inmafu","ceff8c75-950b-4405-a116-60247d1adacb","21936918-2ce6-4314-a15e-91f9f6735361","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-05-08T11:20:57.240+00:00","2026-05-08T11:22:00.383+00:00",281,"PRESERVED_SPECIMEN","PRESENT",7951870,6,7707728,220,941,6635,2874068,3595600,3595600,"Helianthemum squamatum (L.) Pers.","Plantae","Tracheophyta","Malvales","Cistaceae","Helianthemum","Helianthemum squamatum","Helianthemum","squamatum","SPECIES","SYNONYM",707.11,NA,NA,"EUROPE","Zaragoza",1988,7,9,"1988-07-09",191,191,NA,"2026-05-08T11:22:00.383+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"AB8CF150-5FE9-42FA-0A0D-4094E08618A4","none","none","8ccf3bd0-c0ae-437e-9948-8cc60608f14b","7302692a-9ae7-43ed-9449-c5c5626921fc",FALSE,"Herbario de la Facultad de Ciencias Biológicas de la Universidad Complutense de Madrid (MACB)","A. Rubio",NA,"none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE",NA,"AB8CF150-5FE9-42FA-0A0D-4094E08618A4","https://www.gbif.org/publisher/21936918-2ce6-4314-a15e-91f9f6735361","09/07/1988","281","Calatayud -Terrer",NA,"2960521620","es","MACB","AB8CF150-5FE9-42FA-0A0D-4094E08618A4","PhysicalObject",NA,"31207-1","MACB",NA,"Helianthemum squamatum (L.) Dum.Cours.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"doi:10.15470/akznrb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2960566634","Helianthemum squamatum (L.) Dum.Cours.",41.368,-1.655,"cdc,gass84,mdativ,colmafu,inmafu","ceff8c75-950b-4405-a116-60247d1adacb","21936918-2ce6-4314-a15e-91f9f6735361","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-05-08T11:20:57.240+00:00","2026-05-08T11:22:40.880+00:00",281,"PRESERVED_SPECIMEN","PRESENT",7951870,6,7707728,220,941,6635,2874068,3595600,3595600,"Helianthemum squamatum (L.) Pers.","Plantae","Tracheophyta","Malvales","Cistaceae","Helianthemum","Helianthemum squamatum","Helianthemum","squamatum","SPECIES","SYNONYM",707.11,NA,NA,"EUROPE","Zaragoza",1988,7,10,"1988-07-10",192,192,NA,"2026-05-08T11:22:40.880+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"7CBF78E2-5414-495E-8456-A57ECE66A298","none","none","8ccf3bd0-c0ae-437e-9948-8cc60608f14b","7302692a-9ae7-43ed-9449-c5c5626921fc",FALSE,"Herbario de la Facultad de Ciencias Biológicas de la Universidad Complutense de Madrid (MACB)","A. Rubio",NA,"none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE",NA,"7CBF78E2-5414-495E-8456-A57ECE66A298","https://www.gbif.org/publisher/21936918-2ce6-4314-a15e-91f9f6735361","10/07/1988","281","Calatayud",NA,"2960566634","es","MACB","7CBF78E2-5414-495E-8456-A57ECE66A298","PhysicalObject",NA,"31486-1","MACB",NA,"Helianthemum squamatum (L.) Dum.Cours.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"doi:10.15470/akznrb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2960567655","Helianthemum squamatum (L.) Dum.Cours.",41.369,-1.679,"cdc,gass84,mdativ,colmafu,inmafu","ceff8c75-950b-4405-a116-60247d1adacb","21936918-2ce6-4314-a15e-91f9f6735361","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-05-08T11:20:57.240+00:00","2026-05-08T11:22:42.028+00:00",281,"PRESERVED_SPECIMEN","PRESENT",7951870,6,7707728,220,941,6635,2874068,3595600,3595600,"Helianthemum squamatum (L.) Pers.","Plantae","Tracheophyta","Malvales","Cistaceae","Helianthemum","Helianthemum squamatum","Helianthemum","squamatum","SPECIES","SYNONYM",707.11,NA,NA,"EUROPE","Zaragoza",1988,7,9,"1988-07-09",191,191,NA,"2026-05-08T11:22:42.028+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"0AC9F300-E1C6-4374-9231-DDBAAE249572","none","none","8ccf3bd0-c0ae-437e-9948-8cc60608f14b","7302692a-9ae7-43ed-9449-c5c5626921fc",TRUE,"Herbario de la Facultad de Ciencias Biológicas de la Universidad Complutense de Madrid (MACB)","A. Rubio",NA,"none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE",NA,"0AC9F300-E1C6-4374-9231-DDBAAE249572","https://www.gbif.org/publisher/21936918-2ce6-4314-a15e-91f9f6735361","09/07/1988","281","Calatayud",NA,"2960567655","es","MACB","0AC9F300-E1C6-4374-9231-DDBAAE249572","PhysicalObject",NA,"31487-1","MACB",NA,"Helianthemum squamatum (L.) Dum.Cours.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"doi:10.15470/akznrb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29674484","Helianthemum squamatum (L.) Dum.Cours.",41.32,-1.63,"cdc,gass84,colmafu,inmafu","834a4794-f762-11e1-a439-00145eb45e9a","8209258a-80e8-4094-aba2-a3febe5ed45b","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:24.691+00:00","2026-04-24T10:27:11.767+00:00",375,"PRESERVED_SPECIMEN","PRESENT",7951870,6,7707728,220,941,6635,2874068,3595600,3595600,"Helianthemum squamatum (L.) Pers.","Plantae","Tracheophyta","Malvales","Cistaceae","Helianthemum","Helianthemum squamatum","Helianthemum","squamatum","SPECIES","SYNONYM",7071,NA,NA,"EUROPE","Zaragoza",1988,8,1,"1988-08-01",214,214,"2025-11-03T14:20:45.000+00:00","2026-04-24T10:27:11.767+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"5C147DE0-2431-4F9B-8B6B-38CE68B855B1","none","none","c645b060-c130-45ee-97ab-b9fc94393523","6ceb64b5-0201-4a27-bcdb-8d62035e35d5",FALSE,"Colección de plantas vasculares del herbario de la Universitat de València (VAL)","Urzay","Pliego","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","VAL","5C147DE0-2431-4F9B-8B6B-38CE68B855B1","https://www.gbif.org/publisher/8209258a-80e8-4094-aba2-a3febe5ed45b","01/08/1988","391","Calatayud; Valdehurón","Calatayud (Calatayud)","29674484","es","VAL","5C147DE0-2431-4F9B-8B6B-38CE68B855B1","PhysicalObject","in collection","82520-1","VAL",NA,"Helianthemum squamatum (L.) Dum.Cours.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ex VAB-940248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2521434174","Helianthemum squamatum (L.) Pers.",37.09,-2.16,"gass84,inmano","838475f4-f762-11e1-a439-00145eb45e9a","6f3ccc65-0a54-4e65-ae7e-13b92d618e7c","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-05-14T18:31:27.870+00:00","2026-05-19T13:30:18.999+00:00",396,"PRESERVED_SPECIMEN","PRESENT",3595600,6,7707728,220,941,6635,2874068,3595600,3595600,"Helianthemum squamatum (L.) Pers.","Plantae","Tracheophyta","Malvales","Cistaceae","Helianthemum","Helianthemum squamatum","Helianthemum","squamatum","SPECIES","ACCEPTED",7071.07,400,0,"EUROPE","Almería",1987,4,NA,"1987-04",NA,NA,"2019-10-14T00:00:00.000+00:00","2026-05-19T13:30:18.999+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"ed25f24c-0fca-4373-bf3e-755c41ee7892","none","none",NA,NA,FALSE,"Institut Botànic de Barcelona (CSIC-CMCNB) – BC","E. del Castillo","Herbarium specimen","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","BC","ed25f24c-0fca-4373-bf3e-755c41ee7892","6f3ccc65-0a54-4e65-ae7e-13b92d618e7c","00/04/1987","410","Sorbas; Sorbas",NA,"2521434174",NA,"BC","ed25f24c-0fca-4373-bf3e-755c41ee7892",NA,NA,"BC-915122","BC",NA,"Helianthemum squamatum (L.) Pers.",NA,NA,NA,"erm pedregós",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Last label",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3713850419","Helianthemum squamatum (L.) Dum.Cours.",37.79,-3.02,"cdc,gass84,mdativ,osiic,incomis,inmafu","83504144-f762-11e1-a439-00145eb45e9a","c1564d80-1b9d-471c-b84d-8d5dd2efbf0a","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:24.938+00:00","2026-04-24T07:24:07.886+00:00",344,"PRESERVED_SPECIMEN","PRESENT",7951870,6,7707728,220,941,6635,2874068,3595600,3595600,"Helianthemum squamatum (L.) Pers.","Plantae","Tracheophyta","Malvales","Cistaceae","Helianthemum","Helianthemum squamatum","Helianthemum","squamatum","SPECIES","SYNONYM",707,NA,NA,"EUROPE","Jaén",1987,4,26,"1987-04-26",116,116,NA,"2026-04-24T07:24:07.886+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"71D74137-2D56-49F2-B68C-0FF67B29E75A","none","none","a8343e51-cda3-4e7a-9eb6-4431f432fde4",NA,FALSE,"Herbario de la Universidad de Almería",NA,NA,"none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","HUAL","71D74137-2D56-49F2-B68C-0FF67B29E75A",NA,"26/04/1987","350","Sª del Pozo, de Tíscar a Puerto Llano",NA,"3713850419","es","HUAL","71D74137-2D56-49F2-B68C-0FF67B29E75A","PhysicalObject",NA,"7832-1","JP",NA,"Helianthemum squamatum (L.) Dum.Cours.","HUAL",1,"F. Gómez Mercado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29674026","Helianthemum squamatum (L.) Dum.Cours.",41.02,-0.09,"cdc,gass84,colmafu,inmafu","834a4794-f762-11e1-a439-00145eb45e9a","8209258a-80e8-4094-aba2-a3febe5ed45b","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:24.691+00:00","2026-04-24T10:27:24.388+00:00",375,"PRESERVED_SPECIMEN","PRESENT",7951870,6,7707728,220,941,6635,2874068,3595600,3595600,"Helianthemum squamatum (L.) Pers.","Plantae","Tracheophyta","Malvales","Cistaceae","Helianthemum","Helianthemum squamatum","Helianthemum","squamatum","SPECIES","SYNONYM",7071,350,0,"EUROPE","Teruel",1987,5,15,"1987-05-15",135,135,"2025-11-03T14:20:45.000+00:00","2026-04-24T10:27:24.388+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"EABAC726-B695-42C7-87B2-83734D5CB38C","none","none","c645b060-c130-45ee-97ab-b9fc94393523","6ceb64b5-0201-4a27-bcdb-8d62035e35d5",FALSE,"Colección de plantas vasculares del herbario de la Universitat de València (VAL)","Lagares","Pliego","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","VAL","EABAC726-B695-42C7-87B2-83734D5CB38C","https://www.gbif.org/publisher/8209258a-80e8-4094-aba2-a3febe5ed45b","15/05/1987","391","Alcañiz;","Alcañiz (Bajo Aragón)","29674026","es","VAL","EABAC726-B695-42C7-87B2-83734D5CB38C","PhysicalObject","in collection","56386-1","VAL",NA,"Helianthemum squamatum (L.) Dum.Cours.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ex VAB-871374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29674630","Helianthemum squamatum (L.) Dum.Cours.",37.81,-3.74,"cdc,gass84,colmafu,inmafu","834a4794-f762-11e1-a439-00145eb45e9a","8209258a-80e8-4094-aba2-a3febe5ed45b","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:24.691+00:00","2026-04-24T10:27:28.212+00:00",375,"PRESERVED_SPECIMEN","PRESENT",7951870,6,7707728,220,941,6635,2874068,3595600,3595600,"Helianthemum squamatum (L.) Pers.","Plantae","Tracheophyta","Malvales","Cistaceae","Helianthemum","Helianthemum squamatum","Helianthemum","squamatum","SPECIES","SYNONYM",7071,400,0,"EUROPE","Jaén",1987,5,19,"1987-05-19",139,139,"2025-11-03T14:20:45.000+00:00","2026-04-24T10:27:28.212+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"4E27B224-412F-41C7-ABE9-0951F65D8551","none","none","c645b060-c130-45ee-97ab-b9fc94393523","6ceb64b5-0201-4a27-bcdb-8d62035e35d5",FALSE,"Colección de plantas vasculares del herbario de la Universitat de València (VAL)","Fernández López","Pliego","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","VAL","4E27B224-412F-41C7-ABE9-0951F65D8551","https://www.gbif.org/publisher/8209258a-80e8-4094-aba2-a3febe5ed45b","19/05/1987","391","Jaén; cerro Tallán","Jaén","29674630","es","VAL","4E27B224-412F-41C7-ABE9-0951F65D8551","PhysicalObject","in collection","90896-1","VAL",NA,"Helianthemum squamatum (L.) Dum.Cours.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ex VAB-950989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30687453","Helianthemum squamatum (L.) Dum.Cours.",37.82,-3.72,"cdc,gass84,indci,colmafu,inmafu","835177da-f762-11e1-a439-00145eb45e9a","95cb537c-74c5-4c1e-ae24-32e7ea08f380","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:36:55.524+00:00","2026-04-24T06:32:13.044+00:00",389,"PRESERVED_SPECIMEN","PRESENT",7951870,6,7707728,220,941,6635,2874068,3595600,3595600,"Helianthemum squamatum (L.) Pers.","Plantae","Tracheophyta","Malvales","Cistaceae","Helianthemum","Helianthemum squamatum","Helianthemum","squamatum","SPECIES","SYNONYM",NA,400,0,"EUROPE","Jaén",1987,5,19,"1987-05-19",139,139,"2008-01-01T00:00:00.000+00:00","2026-04-24T06:32:13.044+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"FCO:FCO:21691-1","none","none","23454f94-cf0f-472b-bba0-a16d3ff3be7f","ea0d0893-ee67-4c44-b164-fe1597332661",TRUE,"Universidad de Oviedo. Departamento de Biología de Organismos y Sistemas: FCO","C. Fdez. López",NA,"none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE",NA,"FCO:FCO:21691-1","95cb537c-74c5-4c1e-ae24-32e7ea08f380",NA,"395","Jaén. Jaén, cerro Tallan",NA,"30687453","es","FCO","FCO:FCO:21691-1","Collection",NA,"21691-1","FCO",NA,"Helianthemum squamatum (L.) Dum.Cours.",NA,NA,"E. Cano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Margas, yesos y calizas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137519149","Helianthemum squamatum (L.) Pers.",37.6,-3.8,"cdc,gass84,mdativ,colmafu,inmafu","835d30de-f762-11e1-a439-00145eb45e9a","bf8bcf77-da9f-4df3-929a-d1dbb6ab5e5f","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:36:56.049+00:00","2026-04-24T06:06:05.615+00:00",392,"PRESERVED_SPECIMEN","PRESENT",3595600,6,7707728,220,941,6635,2874068,3595600,3595600,"Helianthemum squamatum (L.) Pers.","Plantae","Tracheophyta","Malvales","Cistaceae","Helianthemum","Helianthemum squamatum","Helianthemum","squamatum","SPECIES","ACCEPTED",NA,NA,NA,"EUROPE","Jaén",1987,5,19,"1987-05-19",139,139,NA,"2026-04-24T06:06:05.615+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"NEX:UNEX:22039-1","none","none","e7fed358-fb6b-4afd-be39-fe6eb7cdd167","90c55ab4-cea9-41e4-b47e-1e1e6010b9be",FALSE,"Herbario de la Universidad de Extremadura (UNEX)","C. Fernández","herbarium specimen","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE",NA,"NEX:UNEX:22039-1","https://www.gbif.org/publisher/bf8bcf77-da9f-4df3-929a-d1dbb6ab5e5f",NA,"409","Cerro Tallán. 400 m. 30SVG36",NA,"137519149","es","UNEX","NEX:UNEX:22039-1","Collection",NA,"22039-1","UNEX",NA,"Helianthemum squamatum (L.) Pers.",NA,NA,"E. Cano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Helianthemum squamatum (L.) Pers.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144906413","Helianthemum squamatum (L.) Dum.Cours.",37.824,-3.722,"cdc,gass84,iddativ,osiic,colmano,inmafu","837c0162-f762-11e1-a439-00145eb45e9a","5a21e58d-5a4c-4ee4-b2e0-b67f5ce28720","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:28.749+00:00","2026-04-24T04:40:36.938+00:00",394,"PRESERVED_SPECIMEN","PRESENT",7951870,6,7707728,220,941,6635,2874068,3595600,3595600,"Helianthemum squamatum (L.) Pers.","Plantae","Tracheophyta","Malvales","Cistaceae","Helianthemum","Helianthemum squamatum","Helianthemum","squamatum","SPECIES","SYNONYM",707,400,0,"EUROPE","Jaén",1987,5,19,"1987-05-19",139,139,NA,"2026-04-24T04:40:36.938+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"E996D206-EF24-480E-9158-77189B7AA73B","none","none","4d2698bd-08d1-4f94-af6a-b505de34fe3e",NA,TRUE,"Herbario COFC de la Universidad de Córdoba: colección general de plantas vasculares","C. Fernández",NA,"none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","COFC","E996D206-EF24-480E-9158-77189B7AA73B",NA,"19870519","400","cerro Tallán",NA,"144906413","es","Herbario_cofc","E996D206-EF24-480E-9158-77189B7AA73B",NA,NA,"23066-1","COFC",NA,"Helianthemum squamatum (L.) Dum.Cours.","CGL2008-02982-C03-03; CGL2011-28613-C03-02; CGL2014-52787-C3-3-P; CGL2017-85204-C3-3-P",1,"E. Cano","margas, yesos y calizas","J-870180 (28/33)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199482052","Helianthemum squamatum (L.) Dum.Cours.",37.82,-3.72,"cdc,gass84,iddativ,osiic,colmafu,inmafu","962cceea-f762-11e1-a439-00145eb45e9a","7fadb370-f921-11dd-af50-b8a03c50a862","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T22:12:36.543+00:00","2026-04-24T14:10:11.845+00:00",392,"PRESERVED_SPECIMEN","PRESENT",7951870,6,7707728,220,941,6635,2874068,3595600,3595600,"Helianthemum squamatum (L.) Pers.","Plantae","Tracheophyta","Malvales","Cistaceae","Helianthemum","Helianthemum squamatum","Helianthemum","squamatum","SPECIES","SYNONYM",707,400,0,"EUROPE","Jaén",1987,5,19,"1987-05-19",139,139,NA,"2026-04-24T14:10:11.845+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"87DEB3B8-82F4-4B09-0A21-0A4E150BA9DD","none","none","f9fd1a64-464a-4cbf-8a6c-60d7ca4e4446","dcf31393-fdcd-48d6-8e33-7eb584ab9ed3",TRUE,"MGC Herbarium University of Malaga (Spain): MGC-Cormof dataset","C. Fernández","Pliego","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE",NA,"87DEB3B8-82F4-4B09-0A21-0A4E150BA9DD","https://www.gbif.org/publisher/7fadb370-f921-11dd-af50-b8a03c50a862","19/05/1987","417","Cerro Tallán","Jaén","199482052","es","MGC-Cormof","87DEB3B8-82F4-4B09-0A21-0A4E150BA9DD","PhysicalObject","in collection","38617-1","MGC",NA,"Helianthemum squamatum (L.) Dum.Cours.",NA,1,"E. Cano","Margas, yesos y calizas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MGC:MGC-Cormof:38617-1",NA,NA,NA,NA,NA,NA,"http://digir.sourceforge.net/schema/conceptual/darwin/2003/1.0/darwin2.xsd",NA,NA,NA,"2013-06-14T15:24:00.000+02:00","MGC-Cormof","1000",NA,NA,NA,NA
"1050647507","Helianthemum squamatum (L.) Pers.",37.82,-3.72,"cdc,gass84,mdativ,cdpi,osiic,colmano,inmafu","9f6f3c1c-b8b2-4d1d-be3e-36217e1cb9b8","4c91866b-3c2e-4568-aca0-3ab0a1c1a45e","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T17:25:51.802+00:00","2026-04-24T02:21:22.506+00:00",432,"PRESERVED_SPECIMEN","PRESENT",3595600,6,7707728,220,941,6635,2874068,3595600,3595600,"Helianthemum squamatum (L.) Pers.","Plantae","Tracheophyta","Malvales","Cistaceae","Helianthemum","Helianthemum squamatum","Helianthemum","squamatum","SPECIES","ACCEPTED",NA,400,0,"EUROPE","Jaén",1987,5,19,"1987-05-19",139,139,NA,"2026-04-24T02:21:22.506+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"VIT:VIT-Vasculares:82751-1","none","none","a4c92107-b55e-433c-8db1-6c0dfe31eace",NA,TRUE,NA,"C. FERNANDEZ","Herbarium specimen","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE",NA,"VIT:VIT-Vasculares:82751-1",NA,NA,"438","Jaén; Cerro Tallán",NA,"1050647507",NA,"VIT-Vasculares","VIT:VIT-Vasculares:82751-1",NA,NA,"82751-1","VIT",NA,"Helianthemum squamatum (L.) Pers.",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Intercambio JAEN; Margas, yesos y calizas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
