"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","individualCount","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","coordinateUncertaintyInMeters","elevation","elevationAccuracy","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","license","isSequenced","identifier","facts","relations","isInCluster","datasetID","datasetName","recordedBy","nucleotideSequence","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","identifier.1","catalogNumber","institutionID","nomenclaturalCode","institutionCode","http...unknown.org.crawl_attempt","locality","gbifID","language","collectionCode","occurrenceID","type","name","institutionKey","collectionKey","preparations","http...unknown.org.localId","habitat","verbatimEventDate","municipality","disposition","reproductiveCondition","projectId","identifiedBy","recordNumber","fieldNumber","verbatimTaxonRank","networkKeys","gadm","higherGeography","recordedByIDs.type","recordedByIDs.value","http...unknown.org.declaredCount","higherClassification","dateIdentified","dynamicProperties","georeferencedBy","rightsHolder","county","verbatimCoordinateSystem","http...unknown.org.griddedDataset","taxonID","verbatimIdentification","acceptedNameUsageID","bibliographicCitation","occurrenceRemarks","depth","depthAccuracy","ownerInstitutionCode","collectionID","previousIdentifications","locationID","http...unknown.org.status","http...unknown.org.crawlerDwcaCacheTime","http...unknown.org.orphanEndpoint","otherCatalogNumbers","identificationID","fieldNotes","identificationRemarks","verbatimElevation","infraspecificEpithet","coordinatePrecision","http...unknown.org.dateLastUpdated","eventRemarks","http...unknown.org.code","http...unknown.org.conceptualSchema","http...unknown.org.maxSearchResponseRecords","georeferenceRemarks","distanceFromCentroidInMeters","verbatimLocality","references","identifiedByIDs.type","identifiedByIDs.value","accessRights","http...unknown.org.download","datasetTitle"
"318113542","Herniaria fruticosa L.",38.74,-0.91,"cdc,gass84,osiic,colmafu,inmafu","835852b2-f762-11e1-a439-00145eb45e9a","30b36805-4849-4abb-a39c-01b3a7fa3f2e","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:27.890+00:00","2026-04-24T04:49:17.623+00:00",354,"PRESERVED_SPECIMEN",1,"PRESENT",7769858,6,7707728,220,422,2518,3085796,7769858,7769858,"Herniaria fruticosa L.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Herniaria","Herniaria fruticosa","Herniaria","fruticosa","SPECIES","ACCEPTED",707,600,0,"EUROPE","Alicante",1997,5,17,"1997-05-17",137,137,"2016-08-03T12:10:52.000+00:00","2026-04-24T04:49:17.623+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"63686C92-CCBD-438C-0A07-033CB670169A","none","none",TRUE,NA,NA,"L.Serra","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","63686C92-CCBD-438C-0A07-033CB670169A","35104-1",NA,NA,"ABH","360","Villena; cerro Cantalar","318113542",NA,"ABH","63686C92-CCBD-438C-0A07-033CB670169A",NA,"Herniaria fruticosa L.","8aa53465-012a-4394-bc5a-5f99beee1ce7","189e886d-b24c-4f29-8ee3-3827e567e7df",NA,"ABH",NA,"17/5/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1851372759","Herniaria fruticosa L.",38.36,-0.602,"cdc,gass84,mdativ,osiic,colmafu,inmafu","7b74be32-f762-11e1-a439-00145eb45e9a","730cd32c-627f-44a8-9d93-fcfb23ade969","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T20:40:41.625+00:00","2026-04-29T14:09:07.705+00:00",434,"PRESERVED_SPECIMEN",1,"PRESENT",7769858,6,7707728,220,422,2518,3085796,7769858,7769858,"Herniaria fruticosa L.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Herniaria","Herniaria fruticosa","Herniaria","fruticosa","SPECIES","ACCEPTED",707,160,0,"EUROPE","Alicante",1997,5,6,"1997-05-06",126,126,NA,"2026-04-29T14:09:07.705+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"9413E349-0A66-4E2B-82AB-106687484558","none","none",FALSE,"doi:10.15470/j3rugb","Colección de plantas vasculares del Herbario Jaime Andrés Rodríguez. LEB","A.Camuñas & A.Juan","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","9413E349-0A66-4E2B-82AB-106687484558","81938-1",NA,NA,"LEB","440","Alicante. Fontcalent","1851372759","ES","LEB","9413E349-0A66-4E2B-82AB-106687484558","PhysicalObject","Herniaria fruticosa L.","2af539a2-4f55-473c-9ad2-9ee7b20cb63a","1ba310c1-85e9-4c21-810b-09b5da025e80","Pliego","LEB",NA,"06-05-1997",NA,"in collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1936648316","Herniaria fruticosa L.",38.354,-0.6094,"cdc,gass84,inmano","834c9918-f762-11e1-a439-00145eb45e9a","0363cbd4-f666-455e-8e86-0bbddcf51950","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:27.366+00:00","2026-04-24T05:20:41.468+00:00",423,"PRESERVED_SPECIMEN",NA,"PRESENT",7769858,6,7707728,220,422,2518,3085796,7769858,7769858,"Herniaria fruticosa L.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Herniaria","Herniaria fruticosa","Herniaria","fruticosa","SPECIES","ACCEPTED",NA,NA,NA,"EUROPE","Alicante",1997,5,6,"1997-05-06",126,126,NA,"2026-04-24T05:20:41.468+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"5c644a1e-20fe-11e3-9e2e-000c29035824","none","none",FALSE,"834c9918-f762-11e1-a439-00145eb45e9a",NA,"E. Camuñas & M.B. Crespo","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","5c644a1e-20fe-11e3-9e2e-000c29035824","MA-01-00732332","0363cbd4-f666-455e-8e86-0bbddcf51950",NA,"MA","429","Fontcalent","1936648316","es","MA","5c644a1e-20fe-11e3-9e2e-000c29035824","Collection","Herniaria fruticosa L.",NA,NA,NA,"MA","Habitat: yesos","06051997",NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7769858",NA,NA,NA,NA,NA,NA,"MA",NA,NA,NA,NA,NA,NA,"MA-732332-1","c9242793-20fe-11e3-9e2e-000c29035824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318113555","Herniaria fruticosa L.",38.35,-0.64,"cdc,gass84,osiic,colmafu,inmafu","835852b2-f762-11e1-a439-00145eb45e9a","30b36805-4849-4abb-a39c-01b3a7fa3f2e","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:27.890+00:00","2026-04-24T04:48:15.082+00:00",354,"PRESERVED_SPECIMEN",1,"PRESENT",7769858,6,7707728,220,422,2518,3085796,7769858,7769858,"Herniaria fruticosa L.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Herniaria","Herniaria fruticosa","Herniaria","fruticosa","SPECIES","ACCEPTED",707,240,0,"EUROPE","Alicante",1997,6,10,"1997-06-10",161,161,"2016-09-02T13:04:50.000+00:00","2026-04-24T04:48:15.082+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"173EFAE8-0B28-447E-A1F8-0EE681F0F1CE","none","none",FALSE,NA,NA,"M.B.Crespo, A.Juan, M.J.Gras & E.Camuñas","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","173EFAE8-0B28-447E-A1F8-0EE681F0F1CE","36405-1",NA,NA,"ABH","360","Monforte del Cid","318113555",NA,"ABH","173EFAE8-0B28-447E-A1F8-0EE681F0F1CE",NA,"Herniaria fruticosa L.","8aa53465-012a-4394-bc5a-5f99beee1ce7","189e886d-b24c-4f29-8ee3-3827e567e7df",NA,"ABH",NA,"10/6/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318113558","Herniaria fruticosa L.",38.37,-0.64,"cdc,gass84,osiic,colmafu,inmafu","835852b2-f762-11e1-a439-00145eb45e9a","30b36805-4849-4abb-a39c-01b3a7fa3f2e","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:27.890+00:00","2026-04-24T04:49:34.804+00:00",354,"PRESERVED_SPECIMEN",1,"PRESENT",7769858,6,7707728,220,422,2518,3085796,7769858,7769858,"Herniaria fruticosa L.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Herniaria","Herniaria fruticosa","Herniaria","fruticosa","SPECIES","ACCEPTED",707,280,0,"EUROPE","Alicante",1997,6,10,"1997-06-10",161,161,"2016-09-06T13:56:30.000+00:00","2026-04-24T04:49:34.804+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"3A334258-18E7-4041-B5D1-88D5EF4EC02C","none","none",FALSE,NA,NA,"E.Camuñas, M.B.Crespo, A.Juan & M.J.Gras","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","3A334258-18E7-4041-B5D1-88D5EF4EC02C","36492-1",NA,NA,"ABH","360","Alicante; Sierra de las Águilas","318113558",NA,"ABH","3A334258-18E7-4041-B5D1-88D5EF4EC02C",NA,"Herniaria fruticosa L.","8aa53465-012a-4394-bc5a-5f99beee1ce7","189e886d-b24c-4f29-8ee3-3827e567e7df",NA,"ABH",NA,"10/6/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1936276713","Herniaria fruticosa L.",40.195375,-2.653414,"cdc,cdround,gass84,txmathi,inmano","834c9918-f762-11e1-a439-00145eb45e9a","0363cbd4-f666-455e-8e86-0bbddcf51950","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:27.366+00:00","2026-04-24T05:21:03.064+00:00",423,"PRESERVED_SPECIMEN",NA,"PRESENT",7769858,6,7707728,220,422,2518,3085796,7769858,7769858,"Herniaria fruticosa L.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Herniaria","Herniaria fruticosa","Herniaria","fruticosa","SPECIES","ACCEPTED",NA,NA,NA,"EUROPE","Cuenca",1997,6,29,"1997-06-29",180,180,NA,"2026-04-24T05:21:03.064+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"fe2248bf-7d38-42be-86e5-b59b7e0f28cd","none","none",FALSE,"834c9918-f762-11e1-a439-00145eb45e9a",NA,"Hernández Palacios, G.","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","fe2248bf-7d38-42be-86e5-b59b7e0f28cd","MA-01-00866777","0363cbd4-f666-455e-8e86-0bbddcf51950",NA,"MA","429","Huete","1936276713","es","MA","fe2248bf-7d38-42be-86e5-b59b7e0f28cd","Collection","Herniaria fruticosa L.",NA,NA,NA,"MA","Habitat: comunidades de aljezar","29/06/1997",NA,NA,NA,NA,"Hernández Palacios, G.",NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7769858",NA,NA,NA,NA,NA,NA,"MA",NA,NA,NA,NA,NA,NA,"MA-866777-1","b8c1abb1-1882-4a92-9445-5216f23810ea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211646892","Herniaria fruticosa L.",38.019,-1.172,"cdc,gass84,cdpi,colmano,inmafu","96b9eec4-f762-11e1-a439-00145eb45e9a","eba6daa8-0281-479e-aa2d-d78a2614db93","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T22:02:24.702+00:00","2026-04-24T08:46:50.962+00:00",360,"PRESERVED_SPECIMEN",NA,"PRESENT",7769858,6,7707728,220,422,2518,3085796,7769858,7769858,"Herniaria fruticosa L.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Herniaria","Herniaria fruticosa","Herniaria","fruticosa","SPECIES","ACCEPTED",NA,1,0,"EUROPE","Mu",1997,12,17,"1997-12-17",351,351,NA,"2026-04-24T08:46:50.962+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"211646892","none","none",FALSE,NA,NA,"M. A. Carrión","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE",NA,"104537-1",NA,NA,"MUB","366","Murcia; Campus de Espinardo","211646892",NA,"SURESTE","211646892",NA,"Herniaria fruticosa L.","0d3bc86d-03b3-4475-b018-67c8c79d97cd",NA,NA,"MUB",NA,NA,NA,NA,NA,NA,"P. Sánchez-Gómez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318113363","Herniaria fruticosa L.",38.4,-1.01,"cdc,gass84,osiic,colmafu,inmafu","835852b2-f762-11e1-a439-00145eb45e9a","30b36805-4849-4abb-a39c-01b3a7fa3f2e","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:27.890+00:00","2026-04-24T04:49:27.210+00:00",354,"PRESERVED_SPECIMEN",1,"PRESENT",7769858,6,7707728,220,422,2518,3085796,7769858,7769858,"Herniaria fruticosa L.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Herniaria","Herniaria fruticosa","Herniaria","fruticosa","SPECIES","ACCEPTED",707,550,0,"EUROPE","Alicante",1996,5,2,"1996-05-02",123,123,"2016-08-03T12:11:09.000+00:00","2026-04-24T04:49:27.210+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"7C8DA722-509C-45F3-8CD1-3B6C73435CC3","none","none",TRUE,NA,NA,"A.Navarro","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","7C8DA722-509C-45F3-8CD1-3B6C73435CC3","17193-1",NA,NA,"ABH","360","Pinoso; cerro de la Sal","318113363",NA,"ABH","7C8DA722-509C-45F3-8CD1-3B6C73435CC3",NA,"Herniaria fruticosa L.","8aa53465-012a-4394-bc5a-5f99beee1ce7","189e886d-b24c-4f29-8ee3-3827e567e7df",NA,"ABH",NA,"2/5/1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318113495","Herniaria fruticosa subsp. erecta (Willk.) Batt.",37.96,-0.79,"cdc,gass84,osiic,colmafu,inmafu","835852b2-f762-11e1-a439-00145eb45e9a","30b36805-4849-4abb-a39c-01b3a7fa3f2e","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:27.890+00:00","2026-04-24T04:49:50.237+00:00",354,"PRESERVED_SPECIMEN",1,"PRESENT",7922689,6,7707728,220,422,2518,3085796,7769858,7769858,"Herniaria fruticosa L.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Herniaria","Herniaria fruticosa","Herniaria","fruticosa","SUBSPECIES","SYNONYM",707,100,0,"EUROPE","Alicante",1996,5,31,"1996-05-31",152,152,"2016-09-02T13:06:03.000+00:00","2026-04-24T04:49:50.237+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"8CB1DF41-1EBB-4E9C-A742-0DA3B721984A","none","none",FALSE,NA,NA,"S.Espinar & al.","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","8CB1DF41-1EBB-4E9C-A742-0DA3B721984A","31827-1",NA,NA,"ABH","360","Orihuela; Dehesa de Campoamor","318113495",NA,"ABH","8CB1DF41-1EBB-4E9C-A742-0DA3B721984A",NA,"Herniaria fruticosa subsp. erecta (Willk.) Batt.","8aa53465-012a-4394-bc5a-5f99beee1ce7","189e886d-b24c-4f29-8ee3-3827e567e7df",NA,"ABH",NA,"31/5/1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"var. erecta Willk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"erecta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318113474","Herniaria fruticosa L.",38.65,-0.91,"cdc,gass84,osiic,colmafu,inmafu","835852b2-f762-11e1-a439-00145eb45e9a","30b36805-4849-4abb-a39c-01b3a7fa3f2e","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:27.890+00:00","2026-04-24T04:48:14.112+00:00",354,"PRESERVED_SPECIMEN",1,"PRESENT",7769858,6,7707728,220,422,2518,3085796,7769858,7769858,"Herniaria fruticosa L.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Herniaria","Herniaria fruticosa","Herniaria","fruticosa","SPECIES","ACCEPTED",707,520,0,"EUROPE","Alicante",1996,6,9,"1996-06-09",161,161,"2016-08-31T10:24:34.000+00:00","2026-04-24T04:48:14.112+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"59EA7F90-247F-4AEA-A964-7FF1EF57E4F9","none","none",TRUE,NA,NA,"L.Serra","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","59EA7F90-247F-4AEA-A964-7FF1EF57E4F9","30095-1",NA,NA,"ABH","360","Villena; El Salero","318113474",NA,"ABH","59EA7F90-247F-4AEA-A964-7FF1EF57E4F9",NA,"Herniaria fruticosa L.","8aa53465-012a-4394-bc5a-5f99beee1ce7","189e886d-b24c-4f29-8ee3-3827e567e7df",NA,"ABH",NA,"9/6/1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895290576","Herniaria fruticosa L.",39.06,-1.09,"cdc,gass84,colmafu,inmafu","834a4794-f762-11e1-a439-00145eb45e9a","8209258a-80e8-4094-aba2-a3febe5ed45b","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:24.691+00:00","2026-04-24T10:27:19.943+00:00",375,"PRESERVED_SPECIMEN",NA,"PRESENT",7769858,6,7707728,220,422,2518,3085796,7769858,7769858,"Herniaria fruticosa L.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Herniaria","Herniaria fruticosa","Herniaria","fruticosa","SPECIES","ACCEPTED",7071,560,0,"EUROPE","València",1996,6,28,"1996-06-28",180,180,"2025-11-03T14:20:45.000+00:00","2026-04-24T10:27:19.943+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"A19A2FEB-B4E1-4E21-A139-A3A76F873A63","none","none",TRUE,NA,"Colección de plantas vasculares del herbario de la Universitat de València (VAL)","Marín Campos","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","A19A2FEB-B4E1-4E21-A139-A3A76F873A63","98551-1","https://www.gbif.org/publisher/8209258a-80e8-4094-aba2-a3febe5ed45b",NA,"VAL","391","Ayora; alrededores, hacia Teresa de Cofren","895290576","es","VAL","A19A2FEB-B4E1-4E21-A139-A3A76F873A63","PhysicalObject","Herniaria fruticosa L.","c645b060-c130-45ee-97ab-b9fc94393523","6ceb64b5-0201-4a27-bcdb-8d62035e35d5","Pliego","VAL","margas yesosas","28/06/1996","Ayora (Vall de Cofrents-Aiora)","in collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ex VAB-962801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050634728","Herniaria fruticosa L.",42.33,-1.69,"cdc,gass84,mdativ,cdpi,osiic,colmano,inmafu","9f6f3c1c-b8b2-4d1d-be3e-36217e1cb9b8","4c91866b-3c2e-4568-aca0-3ab0a1c1a45e","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T17:25:51.802+00:00","2026-04-24T02:23:49.288+00:00",432,"PRESERVED_SPECIMEN",1,"PRESENT",7769858,6,7707728,220,422,2518,3085796,7769858,7769858,"Herniaria fruticosa L.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Herniaria","Herniaria fruticosa","Herniaria","fruticosa","SPECIES","ACCEPTED",NA,342.5,2.5,"EUROPE","Navarra",1996,6,14,"1996-06-14",166,166,NA,"2026-04-24T02:23:49.288+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"VIT:VIT-Vasculares:70935-1","none","none",FALSE,NA,NA,"I. BIURRUN & A. DARQUISTADE","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","VIT:VIT-Vasculares:70935-1","70935-1",NA,NA,"VIT","438","Caparroso; Entre Marcilla y Caparroso","1050634728",NA,"VIT-Vasculares","VIT:VIT-Vasculares:70935-1",NA,"Herniaria fruticosa L.","a4c92107-b55e-433c-8db1-6c0dfe31eace",NA,"Herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Intercambio BIO (2003); Matorral de Helianthemetum squamati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1936571773","Herniaria fruticosa L.",42.4948,-0.4823,"cdc,gass84,inmano","834c9918-f762-11e1-a439-00145eb45e9a","0363cbd4-f666-455e-8e86-0bbddcf51950","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:27.366+00:00","2026-04-24T05:20:30.990+00:00",423,"PRESERVED_SPECIMEN",NA,"PRESENT",7769858,6,7707728,220,422,2518,3085796,7769858,7769858,"Herniaria fruticosa L.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Herniaria","Herniaria fruticosa","Herniaria","fruticosa","SPECIES","ACCEPTED",NA,NA,NA,"EUROPE","Zaragoza",1996,6,27,"1996-06-27",179,179,NA,"2026-04-24T05:20:30.990+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"56127fd9-20fe-11e3-9e2e-000c29035824","none","none",FALSE,"834c9918-f762-11e1-a439-00145eb45e9a",NA,"Almaraz, T. & Alvarez, I.","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","56127fd9-20fe-11e3-9e2e-000c29035824","MA-01-00648207","0363cbd4-f666-455e-8e86-0bbddcf51950",NA,"MA","429","Villafranca de Ebro, Los Monegros, carretera de Osera a Monegrillos Km. 10","1936571773","es","MA","56127fd9-20fe-11e3-9e2e-000c29035824","Collection","Herniaria fruticosa L.",NA,NA,NA,"MA","Habitat: romerales yesíferos con Lygeum spartium","27061996",NA,NA,NA,NA,NA,"IA992",NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7769858",NA,NA,NA,NA,NA,NA,"MA",NA,NA,NA,NA,NA,NA,"MA-648207-1","c3a596bb-20fe-11e3-9e2e-000c29035824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
